188,56,44
189,33,150
190,150,151
191,74,72
192,98,150
193,24,142
194,19,141
195,150,151
196,47,150
197,72,146
198,50,149
199,103,147
200,68,30
201,88,147
202,89,44
203,63,149
204,109,24
205,28,145
206,149,150
207,38,149
208,150,94
209,33,150
210,59,45
211,35,148
212,149,150
213,62,57
214,88,148
215,78,147
216,56,147
217,97,61
218,54,148
219,56,149
220,52,150
221,42,148
222,104,149
223,22,149
224,31,138
225,48,149
226,37,150
227,107,147
228,58,130
229,59,143
230,122,148
231,150,151
232,150,151
233,64,149
234,22,150
235,130,139
236,26,149
237,60,146
238,42,147
239,103,149
240,76,149
241,51,145
242,76,150
243,77,146
244,148,149
245,30,149
246,64,150
247,32,147
248,87,66
249,18,150
250,49,30
251,71,150
252,56,150
253,43,39
254,150,151
255,89,148
256,49,30
257,44,147
258,58,38
259,103,149
260,73,146
261,69,52
262,148,149
263,59,35
264,89,144
265,98,148
266,29,145
267,98,150
268,150,151
269,11,146
270,96,95
271,12,150
272,84,76
273,52,34
274,100,133
275,41,148
276,60,149
277,150,151
278,85,142
279,102,150
280,79,149
281,72,150
282,101,57
283,39,150
284,150,151
285,120,149
286,12,150
287,97,149
288,91,150
289,44,41
290,55,149
291,82,136
292,17,150
293,76,149
294,40,30
295,59,149
296,107,143
297,37,149
298,19,147
299,117,147
300,36,147
301,92,149
302,50,147
303,49,150
304,150,151
305,150,151
306,39,150
307,106,150
308,38,147
309,57,150
310,100,150
311,53,35
312,79,64
313,75,142
314,11,148
315,149,150
316,150,151
317,63,148
318,148,149
319,68,128
320,150,151
321,73,148
322,150,151
323,117,147
324,74,149
325,150,151
326,100,149
327,19,149
328,38,149
329,58,52
330,101,145
331,51,150
332,58,148
333,33,149
334,78,149
335,64,43
336,66,145
337,150,151
338,52,148
339,49,149
340,126,150
341,150,151
342,50,140
343,79,146
344,150,151
345,100,137
346,150,151
347,69,150
348,84,139
349,70,148
350,86,148
351,100,148
352,55,150
353,142,148
354,83,150
355,110,146
356,64,147
357,83,143
358,74,72
359,16,148
360,150,84
361,72,147
362,59,149
363,67,40
364,81,146
365,71,148
366,80,150
367,104,150
368,89,150
369,58,39
370,15,147
371,38,146
372,65,33
373,80,146
374,83,41
375,63,150
376,83,55
377,150,151
378,150,151
379,61,143
380,29,149
381,70,148
382,95,43
383,50,150
384,150,151
385,39,150
386,150,151
387,64,148
388,105,25
389,18,149
390,126,150
391,37,33
392,68,150
393,26,148
394,71,135
395,72,146
396,150,151
397,81,62
398,68,150
399,72,130
400,80,54
401,150,151
402,81,148
403,20,145
404,138,149
405,149,150
406,59,150
407,150,151
408,150,151
409,64,27
410,70,150
411,150,151
412,80,148
413,19,138
414,65,134
415,104,149
416,20,139
417,66,28
418,83,149
419,45,41
420,65,149
421,32,145
422,149,150
423,51,145
424,149,150
425,150,151
426,64,40
427,137,149
428,93,77
429,68,30
430,29,148
431,109,142
432,106,150
433,86,150
434,87,150
435,65,148
436,49,147
437,54,148
438,75,147
439,68,61
440,67,148
441,79,144
442,96,139
443,124,144
444,145,90
445,32,149
446,99,150
447,48,149
448,39,137
449,150,151
450,22,147
451,149,150
452,80,150
453,48,149
454,67,148
455,59,150
456,97,150
457,78,27
458,145,149
459,77,150
460,88,150
461,94,150
462,49,146
463,47,148
464,150,151
465,68,54
466,149,150
467,150,151
468,74,148
469,54,148
470,78,42
471,60,46
472,81,145
473,117,150
474,68,60
475,42,149
476,61,150
477,105,141
478,150,151
479,150,151
480,57,31
481,101,144
482,52,147
483,71,148
484,51,144
485,39,148
486,55,150
487,148,149
488,132,147
489,150,151
490,150,151
491,93,148
492,129,150
493,47,39
494,15,133
495,47,139
496,98,73
497,36,148
498,27,149
499,58,128
