459,26,27
460,27,28
461,2,1714
462,2,1
463,49,50
464,7,0
465,50,51
466,26,27
467,9,5140
468,50,0
469,36,37
470,50,51
471,43,44
472,49,0
473,23,24
474,48,49
475,28,29
476,40,41
477,14,3
478,50,3
479,11,46
480,42,43
481,39,40
482,16532,17
483,36,5
484,15,11
485,37,38
486,5,6234
487,12,7
488,30,31
489,26,27
490,7,8
491,42,43
492,46,47
493,37,38
494,49,50
495,36,37
496,42,0
497,3,10972
