315,14,49
316,28,1
317,44,45
318,45,6
319,49,50
320,41,42
321,21,22
322,18,0
323,28,0
324,2,1
325,2,11932
326,18,0
327,47,4
328,30,31
329,41,42
330,3,5005
331,49,50
332,45,46
333,42,43
334,16,8
335,48,49
336,24,0
337,44,45
338,48,49
339,40,41
340,13,3
341,16224,0
342,49,50
343,48,49
344,41,42
345,11,4
346,29,30
347,37,38
348,7,8
349,22,1
350,46,47
351,37,38
352,48,49
353,28,29
354,23,24
355,49,50
356,21,0
357,9,1
358,32,33
359,48,49
360,14,12
361,31,32
362,42,43
363,7,13993
364,48,10
365,6,0
366,12,13
367,49,50
368,43,44
369,16,8
370,48,49
371,8,7
372,30,31
373,30,31
374,38,39
375,11,4
376,5,0
377,49,5
378,39,40
379,12,49
380,50,51
381,34,35
382,26,27
383,5,0
384,49,50
385,49,50
386,27,0
387,47,48
388,46,2
389,49,50
390,8,9
391,44,45
392,23,15449
393,46,47
394,13,0
395,14,2
396,49,1
397,30,31
398,45,46
399,19,18
400,48,49
401,6,1
402,41,42
403,21,22
404,13,50
405,40,41
406,30,0
407,39,5
408,42,43
409,9,0
410,47,48
411,49,50
412,19,0
413,12,0
414,47,48
415,13,1
416,34,35
417,32,11636
418,17,44
419,36,1
420,9,10
421,43,44
422,16,17
423,49,50
424,5,0
425,19,0
426,45,0
427,19,46
428,17,14
429,15,1
430,39,40
431,27,28
432,49,50
433,10,13281
434,45,46
435,29,30
436,5,2
437,18263,6
438,49,50
439,37,38
440,46,3
441,15,39
442,20,21
443,34,35
444,50,51
445,35,36
446,50,51
447,16,0
448,48,49
449,38,39
450,8,1
451,20,21
452,27,28
453,34,6
454,40,41
455,2,9878
456,45,46
457,35,36
458,13,0
459,26,0
460,49,50
461,13,36
462,35,36
463,19,7
464,9,6
465,42,43
466,21,0
467,50,1
468,39,8
469,50,51
470,38,10
471,16,8
472,43,2
473,29,30
474,47,48
475,34,0
476,31,32
477,44,1
478,25,26
479,38,39
480,30,2
481,12,0
482,50,51
483,13,37
484,10,39
485,11,8
486,20,18
487,42,43
488,27,28
489,14,15
490,49,50
491,23,1
492,17,13
493,8,50
494,21,0
495,27439,0
496,48,0
497,2,6462
