433,38,97
434,83,82
435,30,97
436,100,83
437,60,95
438,99,100
439,30,92
440,37,34
441,99,100
442,35,98
443,43,99
444,50,99
445,33,94
446,61,86
447,99,100
448,8,98
449,82,99
450,58,99
451,68,99
452,76,100
453,42,100
454,100,69
455,100,101
456,34,98
457,100,101
458,38,94
459,47,100
460,100,101
461,35,98
462,11,85
463,37,94
464,62,59
465,55,97
466,99,100
467,66,99
468,11,95
469,96,97
470,44,99
471,100,101
472,65,99
473,69,96
474,37,100
475,50,91
476,87,88
477,24,98
478,47,97
479,59,100
480,98,99
481,72,62
482,35,91
483,100,74
484,99,100
485,99,100
486,99,100
487,11,97
488,47,99
489,44,100
490,96,97
491,97,98
492,35,99
493,99,100
494,100,67
495,76,75
496,40,100
497,100,101
498,71,93
499,14,94
